,Restaurant Name,Cuisine Type,Location,Category,Food Name,Description/Ingredients,Price
15249,A Cafe - Teku,Multi Cuisine,Teku,VEG CURRY,Dal Fry,,170.00
15250,A Cafe - Teku,Multi Cuisine,Teku,TANDOORI,Chicken Tandoori ( Full ),,900.00
15251,A Cafe - Teku,Multi Cuisine,Teku,TANDOORI,Chicken Tandoori ( Half ),,460.00
15252,A Cafe - Teku,Multi Cuisine,Teku,TANDOORI,Chicken Tandoori ( 1 Piece ),,240.00
15253,A Cafe - Teku,Multi Cuisine,Teku,TANDOORI,Chicken Tikka,,460.00
15254,A Cafe - Teku,Multi Cuisine,Teku,TANDOORI,Paneer Tikka,,460.00
15255,A Cafe - Teku,Multi Cuisine,Teku,NAAN / ROTI / PARATHA,Plain Naan,,80.00
15256,A Cafe - Teku,Multi Cuisine,Teku,NAAN / ROTI / PARATHA,Butter Naan,,85.00
15257,A Cafe - Teku,Multi Cuisine,Teku,NAAN / ROTI / PARATHA,Garlic Naan,,170.00
15258,A Cafe - Teku,Multi Cuisine,Teku,NAAN / ROTI / PARATHA,Keema Naan (Buff/ Chicken),,195.00
15259,A Cafe - Teku,Multi Cuisine,Teku,NAAN / ROTI / PARATHA,Veg Naan,,140.00
15260,A Cafe - Teku,Multi Cuisine,Teku,NAAN / ROTI / PARATHA,Roti,,35.00
15261,A Cafe - Teku,Multi Cuisine,Teku,NAAN / ROTI / PARATHA,Veg Paratha,,130.00
15262,A Cafe - Teku,Multi Cuisine,Teku,FRY CHICKEN,Fry Chicken ( 2 Pcs ),Served with chips and salad,480.00
15263,A Cafe - Teku,Multi Cuisine,Teku,FRY CHICKEN,Fry Chicken ( Half Dozen ),Served with chips and salad,920.00
15264,A Cafe - Teku,Multi Cuisine,Teku,FRY CHICKEN,Fry Chicken ( 1 Dozen ),Served with chips and salad,"1,415.00"
15265,A Cafe - Teku,Multi Cuisine,Teku,PIZZA,Mixed Pizza,,515.00
15266,A Cafe - Teku,Multi Cuisine,Teku,PIZZA,Chicken Pizza,,480.00
15267,A Cafe - Teku,Multi Cuisine,Teku,PIZZA,Mushroom Pizza,,480.00
15268,A Cafe - Teku,Multi Cuisine,Teku,PIZZA,Cheese Pizza,,450.00
15269,A Cafe - Teku,Multi Cuisine,Teku,PIZZA,Veg Pizza,,450.00
15270,A Cafe - Teku,Multi Cuisine,Teku,PIZZA,Extra Cheese,,50.00
15271,A Cafe - Teku,Multi Cuisine,Teku,CUTLET,Chicken,Served with chips and salad,470.00
15272,A Cafe - Teku,Multi Cuisine,Teku,CUTLET,Veg,Served with chips and salad,350.00
15273,A Cafe - Teku,Multi Cuisine,Teku,CHICKEN ITEMS,Local Chicken Items,,550.00
15274,A Cafe - Teku,Multi Cuisine,Teku,CHICKEN ITEMS,Broiler Chicken Items,,460.00
15275,A Cafe - Teku,Multi Cuisine,Teku,MUTTON ITEMS,Mutton Poleko,,590.00
15276,A Cafe - Teku,Multi Cuisine,Teku,MUTTON ITEMS,Mutton Sandheko,,590.00
15277,A Cafe - Teku,Multi Cuisine,Teku,MUTTON ITEMS,Mutton Bhuteko,,590.00
15278,A Cafe - Teku,Multi Cuisine,Teku,MUTTON ITEMS,Mutton Sekuwa,,590.00
15279,A Cafe - Teku,Multi Cuisine,Teku,BUFF ITEMS,Buff Sekuwa,,460.00
15280,A Cafe - Teku,Multi Cuisine,Teku,BUFF ITEMS,Buff Poleko,,460.00
15281,A Cafe - Teku,Multi Cuisine,Teku,BUFF ITEMS,Buff Bhuteko,,460.00
15282,A Cafe - Teku,Multi Cuisine,Teku,BUFF ITEMS,Buff Boiled,,460.00
15283,A Cafe - Teku,Multi Cuisine,Teku,BUFF ITEMS,Buff Sekuwa Set,,500.00
15284,A Cafe - Teku,Multi Cuisine,Teku,TAAS SET,Mutton Taas Set,,590.00
15285,A Cafe - Teku,Multi Cuisine,Teku,TAAS SET,Chicken Taas Set,,500.00
15286,A Cafe - Teku,Multi Cuisine,Teku,TAAS SET,Buff Taas Set,,500.00
15287,A Cafe - Teku,Multi Cuisine,Teku,SANDHEKO ITEMS,Local Chicken Sandheko,,550.00
15288,A Cafe - Teku,Multi Cuisine,Teku,SANDHEKO ITEMS,Haas Sandheko,,550.00
15289,A Cafe - Teku,Multi Cuisine,Teku,SANDHEKO ITEMS,Mutton Sandheko,,580.00
15290,A Cafe - Teku,Multi Cuisine,Teku,SANDHEKO ITEMS,Chicken Sandheko,,500.00
15291,A Cafe - Teku,Multi Cuisine,Teku,SANDHEKO ITEMS,Sukuti Sandheko,,570.00
15292,A Cafe - Teku,Multi Cuisine,Teku,SANDHEKO ITEMS,Aloo Bhatmas Sandheko,,250.00
15293,A Cafe - Teku,Multi Cuisine,Teku,NEWARI KHAJA SET,Mutton Khaja Set,,625.00
15294,A Cafe - Teku,Multi Cuisine,Teku,NEWARI KHAJA SET,Chicken Khaja Set,,480.00
15295,A Cafe - Teku,Multi Cuisine,Teku,NEWARI KHAJA SET,Buff Khaja Set,,480.00
15296,A Cafe - Teku,Multi Cuisine,Teku,NEWARI KHAJA SET,Veg Khaja Set,,470.00
15297,A Cafe - Teku,Multi Cuisine,Teku,NEPALI KHANA SET,Veg Khana Set,"Dal, rice, tarkari, achar, papad, salad",415.00
15298,A Cafe - Teku,Multi Cuisine,Teku,NEPALI KHANA SET,Chicken Khana Set,"Dal, rice, tarkari, achar, papad, salad, chicken curry",495.00
15299,A Cafe - Teku,Multi Cuisine,Teku,NEPALI KHANA SET,Local Chicken Khana Set,"Dal, rice, tarkari, achar, papad, salad, local chicken curry",575.00
15300,A Cafe - Teku,Multi Cuisine,Teku,NEPALI KHANA SET,Mutton Khana Set,"Dal, rice, tarkari, achar, papad, salad, mutton curry",610.00
15301,A Cafe - Teku,Multi Cuisine,Teku,NEPALI KHANA SET,Fish Khana Set,"Dal, rice, tarkari, achar, papad, salad, fish  curry",575.00
15302,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,BREAKFAST,Continental Breakfast,"Bacon, Sausage, Hashbrown Potatoes, Toast Bread, Omelet, Jam/Butter",435.00
15303,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,BREAKFAST,English Breakfast,"Sausage, Toast bread, Omelet, Mixed Fruits, Corn, Butter/Jam",455.00
15304,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,BREAKFAST,"Muesli, Fruits and Yogurt",,285.00
15305,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,SOUP,Hot and Sour Soup (Veg),,275.00
15306,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,SOUP,Hot and Sour Soup (Non-Veg),,280.00
15307,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,SOUP,Cream of Mushroom Soup,,285.00
15308,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,SOUP,Cream of Chicken Soup,,285.00
15309,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,SALAD,Nepali Style Green Salad,,240.00
15310,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,SALAD,Smoked Chicken Corn Salad,,375.00
15311,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,SALAD,Russian Salad Egg / Chicken,,375.00
15312,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,SALAD,Fruits and Nut Salad,"Seasonal Fruit, Cucumber, Carrot, Nuts with Sweet Chilly &amp; Sesame Oil dressing",405.00
15313,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Chicken Drumstick,,380.00
15314,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Chicken Lollipop,,385.00
15315,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Spicy Wings,,385.00
15316,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Buffalo WIngs,,385.00
15317,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Buff Chilly,,365.00
15318,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Chicken Chilly,,385.00
15319,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Pork Chilly,,385.00
15320,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Sichuan Pork,,385.00
15321,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Timur Chicken,,385.00
15322,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Chicken 65,,385.00
15323,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Buff Sandeko,,360.00
15324,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Chicken Sandeko,,370.00
15325,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Buff Choila,,370.00
15326,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Chicken Choila,,375.00
15327,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Mutton Choila,,405.00
15328,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Dragon Chicken,,385.00
15329,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Buff Sausage,,70.00
15330,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Chicken Sausage,,80.00
15331,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Chicken Nuggets,,375.00
15332,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Corn Dog,,410.00
15333,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Diced Chicken,,385.00
15334,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NON-VEG SNACKS,Extra Blue Cheese Dip,,95.00
15335,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,BIRYANI,Veg Biryani,Served With Salad And Pickled Onion,365.00
15336,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,BIRYANI,Chicken Biryani,Served With Salad And Pickled Onion,405.00
15337,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,BIRYANI,Mutton Biryani,Served With Salad And Pickled Onion,505.00
15338,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,RICE & CURRY,Plain Rice,,110.00
15339,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,RICE & CURRY,Onion and Lime Rice,,135.00
15340,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,RICE & CURRY,Kadai Chicken,,325.00
15341,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,RICE & CURRY,Kadai Paneer,,330.00
15342,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,RICE & CURRY,Mix Veg Curry,,295.00
15343,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,RICE & CURRY,Chicken Curry,,315.00
15344,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,RICE & CURRY,Mutton Curry,,375.00
15345,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,VEG SNACKS,Veg Pakoda,,240.00
15346,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,VEG SNACKS,Paneer Pakoda,,325.00
15347,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,VEG SNACKS,Cheese Balls,,360.00
15348,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,VEG SNACKS,Cheese Stick,,415.00
15349,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,VEG SNACKS,Mustang Aloo,,285.00
15350,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,VEG SNACKS,French Fries,,220.00
15351,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,VEG SNACKS,Chips Chilly,,260.00
15352,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,VEG SNACKS,Mushroom Chilly,,275.00
15353,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,VEG SNACKS,Crispy Corn,,260.00
15354,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,VEG SNACKS,American Corn,,275.00
15355,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,VEG SNACKS,Sweet Corn Sandeko,,250.00
15356,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,VEG SNACKS,Peanut Sandeko,,225.00
15357,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,VEG SNACKS,Aloo Sandeko,,215.00
15358,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,VEG SNACKS,Wai Wai Sandeko,,180.00
15359,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,SEKUWA,Buff Sekuwa,,300.00
15360,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,SEKUWA,Buff Sekuwa (Per kg),,"1,700.00"
15361,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,SEKUWA,Pork Sekuwa,,325.00
15362,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,SEKUWA,Pork Sekuwa (Per kg),,"1,895.00"
15363,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,SEKUWA,Chicken Sekuwa,,325.00
15364,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,SEKUWA,Chicken Sekuwa (Per kg),,"1,895.00"
15365,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,SEKUWA,Mutton Sekuwa,,425.00
15366,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,SEKUWA,Mutton Sekuwa (Per kg),,"2,450.00"
15367,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,SEKUWA,Poleko Wings,,385.00
15368,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,SEKUWA,Poleko Wings (Per kg),,"1,800.00"
15369,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,MO:MO,Steam MoMo - Veg,,170.00
15370,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,MO:MO,Steam MoMo - Buff,,180.00
15371,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,MO:MO,Steam MoMo - Chicken,,210.00
15372,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,MO:MO,Kothey MoMo - Veg,,185.00
15373,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,MO:MO,Kothey MoMo - Buff,,195.00
15374,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,MO:MO,Kothey MoMo - Chicken,,225.00
15375,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,MO:MO,Fried MoMo - Veg,,190.00
15376,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,MO:MO,Fried MoMo - Buff,,200.00
15377,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,MO:MO,Fried MoMo - Chicken,,230.00
15378,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,MO:MO,Sandeko MoMo - Veg,,205.00
15379,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,MO:MO,Sandeko MoMo - Buff,,215.00
15380,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,MO:MO,Sandeko MoMo - Chicken,,235.00
15381,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,MO:MO,Chilly MoMo - Veg,,205.00
15382,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,MO:MO,Chilly Momo - Buff,,215.00
15383,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,MO:MO,Chilly MoMo - Chicken,,235.00
15384,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,MO:MO,Jhol MoMo - Veg,,220.00
15385,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,MO:MO,Jhol Momo - Buff,,230.00
15386,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,MO:MO,Jhol MoMo - Chicken,,250.00
15387,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Veg Noodles,,200.00
15388,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Veg Thukpa,,200.00
15389,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Veg Fried Rice,,200.00
15390,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Egg Noodles,,230.00
15391,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Egg Thukpa,,230.00
15392,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Egg Fried Rice,,230.00
15393,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Mix Noodles,,285.00
15394,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Mix Thukpa,,285.00
15395,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Mix Fried Rice,,285.00
15396,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Buff Noodles,,220.00
15397,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Buff Thukpa,,220.00
15398,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Buff Fried Rice,,220.00
15399,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Chicken Noodles,,230.00
15400,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Chicken Thukpa,,230.00
15401,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Chicken Fried Rice,,230.00
15402,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Pork Noodles,,230.00
15403,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Pork Thukpa,,230.00
15404,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Pork Fried Rice,,230.00
15405,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Buff Keema Noodles,,325.00
15406,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Chicken Keema Noodles,,335.00
15407,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Veg Pad Thai Noodles,,290.00
15408,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Shrimp Pad Thai Noodles,,455.00
15409,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Pad Thai Noodles Buff,,325.00
15410,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Pad Thai Noodles Chicken,,365.00
15411,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,NOODLES/THUKPA/FRIED RICE,Pad Thai Noodles Pork,,365.00
15412,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,PASTA (PENNE/SPAGHETTI),Carbonara,"Creamy White Sauce With Olive, Bacon and Cheese",395.00
15413,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,PASTA (PENNE/SPAGHETTI),Bolognese,"Red Meat Sauce With Cheese, Olive &amp; Parsley",385.00
15414,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,PASTA (PENNE/SPAGHETTI),Arrabiata (Veg),Pasta With Chilly Tomato Sauce Topped With Olive &amp; Parsley,355.00
15415,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,PASTA (PENNE/SPAGHETTI),Arrabiata - (Non -Veg),Pasta With Chilly Tomato Sauce Topped With Olive &amp; Parsley,375.00
15416,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,PASTA (PENNE/SPAGHETTI),Shrimp Spaghetti,Special Creamy Sauce With Grilled Shrimp Topped With Cheese &amp; Parsley,475.00
15417,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,PASTA (PENNE/SPAGHETTI),Extra Cheese,,95.00
15418,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,BURGER,Veg Burger,Fresh Minced Veg With Island Dressing,285.00
15419,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,BURGER,Chicken & Cheese Burger,Seasoned Chicken Patty With Cheese and  Dressing,345.00
15420,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,BURGER,Crunchy Chicken Burger,Spiced Chicken Breast With Crunchy Chicken Coat With Island Dressing,365.00
15421,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,BURGER,BBQ Bacon Burger,Seasoned Chicken Patty With Bacon and BBQ Sauce,375.00
15422,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,BURGER,Grilled Chicken Burger,Grilled Chicken With Special Sauce &amp; Cheese,390.00
15423,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,BURGER,Extra Cheese,,95.00
15424,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,TGF'S SPECIAL,Mix Non-Veg Grilled Platter,"chicken steak, pork belly, choice of sekuwa chicken or buff, grilled wings, grilled sausage served with chutney and special masala","1,750.00"
15425,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,TGF'S SPECIAL,Mix Veg Grilled Platter,"grilled seasonal vegetables, mushroom, potato wedges, paneer, baby corn with special masala and green chutney",650.00
15426,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,TGF'S SPECIAL,Sichuan Grilled Trout,served with rice salad topped with schezwan gravy,815.00
15427,The Grill Father,Grill Items | Chicken Steak | Pork Chop | Sekuwa | Fast Food,Mid Baneshwor,TGF'S SPECIAL,Sichuan Grilled Rahu,served with rice salad topped with schezwan gravy,"1,050.00"
