Price,Bedrooms,Bathrooms,SqFt,City,State,Year_Built,Type,Garage,Lot_Area
1875253,2,2,2110,Sydney,NSW,1985,House,1,3690
1453810,1,2,1191,Melbourne,VIC,2016,House,2,3046
1540695,4,1,1417,Melbourne,VIC,2011,Apartment,1,2423
2151747,2,2,2720,Sydney,NSW,1990,House,1,6612
1580895,3,2,1605,Melbourne,VIC,1996,House,1,3626
1177830,5,2,1371,Perth,WA,1984,Apartment,0,2671
1958435,3,2,2321,Melbourne,VIC,1985,House,2,3871
1778168,3,4,2711,Adelaide,SA,1989,Apartment,0,7059
2001376,2,3,2431,Melbourne,VIC,2012,Apartment,2,5039
1831672,3,2,2597,Adelaide,SA,2009,House,1,4233
1632380,2,2,1545,Melbourne,VIC,2000,House,2,4110
1363159,4,2,1146,Brisbane,QLD,2021,Apartment,2,2121
2176246,3,1,2900,Melbourne,VIC,1996,House,1,7555
1921702,3,3,1806,Sydney,NSW,2006,House,1,4240
1395318,3,2,1849,Perth,WA,1982,House,0,3313
1844258,2,1,2796,Brisbane,QLD,2008,Townhouse,1,4515
1689388,4,3,2333,Perth,WA,1981,Townhouse,0,5577
2031709,3,1,2273,Sydney,NSW,2008,House,1,3496
2197029,3,2,3299,Brisbane,QLD,2015,House,0,5272
1730198,2,1,1613,Sydney,NSW,2013,House,2,4120
2181268,3,1,2556,Sydney,NSW,2016,House,1,5901
1597897,2,1,2034,Perth,WA,2021,House,2,4046
1740503,3,1,2161,Melbourne,VIC,1980,House,0,4989
1858013,3,2,2917,Adelaide,SA,2005,Apartment,1,6964
2082429,4,3,2304,Melbourne,VIC,1980,House,1,5411
1565975,3,2,2322,Adelaide,SA,1983,Townhouse,1,5723
2155706,4,3,2643,Brisbane,QLD,2018,House,2,7693
1853226,4,2,1781,Melbourne,VIC,1993,House,2,3710
1390837,2,2,1496,Melbourne,VIC,1997,Apartment,1,2920
1320921,3,1,1373,Perth,WA,2013,House,2,2138
924463,2,2,820,Perth,WA,1980,House,1,1411
2488601,3,2,3233,Melbourne,VIC,2001,House,2,5365
1373623,4,2,1338,Brisbane,QLD,1995,Townhouse,1,2680
1819651,3,3,1867,Melbourne,VIC,2001,House,2,4509
1550086,3,2,1833,Brisbane,QLD,1995,House,2,2878
1530762,3,2,2184,Adelaide,SA,2007,Apartment,0,5660
2255576,3,4,2489,Sydney,NSW,2007,House,1,5218
1824782,2,2,2516,Brisbane,QLD,2001,House,1,7411
1681000,4,2,1650,Melbourne,VIC,1985,House,1,3882
1854741,3,3,1899,Melbourne,VIC,2004,House,2,5047
1858430,4,2,2169,Perth,WA,2021,House,2,6056
1674042,3,1,1850,Melbourne,VIC,1981,House,2,5243
2318093,3,2,2964,Sydney,NSW,1986,House,1,6752
1576526,3,2,2294,Brisbane,QLD,1996,Apartment,0,4807
1917097,1,2,2440,Melbourne,VIC,2014,House,1,5713
1997752,3,1,2397,Melbourne,VIC,1999,House,2,5042
2347294,4,4,2704,Sydney,NSW,2023,Townhouse,0,5032
2077101,4,3,2108,Sydney,NSW,1981,House,1,4187
1558525,3,2,1221,Sydney,NSW,1986,House,1,2259
1654720,3,2,2239,Brisbane,QLD,2011,Apartment,0,4264
1509346,1,3,1609,Melbourne,VIC,1998,Townhouse,1,2639
1622313,4,1,1682,Melbourne,VIC,1991,House,0,3600
1885628,1,2,2351,Sydney,NSW,1988,Apartment,2,4357
2181212,5,2,2742,Sydney,NSW,2006,Apartment,0,5959
1891084,3,3,2012,Sydney,NSW,1993,Apartment,2,5410
1411771,3,1,2185,Brisbane,QLD,1981,Apartment,0,4747
2556417,5,4,3021,Sydney,NSW,2000,Apartment,2,8858
1329304,1,2,2144,Adelaide,SA,1983,Townhouse,1,3692
2508826,3,2,3561,Melbourne,VIC,2000,Townhouse,2,9883
1999067,3,2,2339,Melbourne,VIC,2001,House,2,4380
1230419,3,1,943,Melbourne,VIC,1981,Townhouse,1,2737
2179235,3,3,2452,Melbourne,VIC,1996,House,2,4513
1704419,3,4,2228,Perth,WA,1998,Apartment,1,5840
2014421,4,2,2773,Perth,WA,2019,Apartment,2,4419
2099480,1,4,2403,Sydney,NSW,2003,House,1,5876
1780773,5,3,1916,Brisbane,QLD,1999,House,2,3504
1212624,2,2,1265,Brisbane,QLD,2017,Townhouse,2,3170
1412020,3,2,1874,Adelaide,SA,1991,House,0,4599
1603326,3,2,1489,Melbourne,VIC,2004,House,1,4298
1705989,1,2,1651,Sydney,NSW,2002,House,2,4030
1936591,2,1,2353,Melbourne,VIC,2013,House,2,4970
2329132,5,2,3001,Melbourne,VIC,2011,Apartment,2,5374
1660795,3,1,2236,Brisbane,QLD,2003,House,1,5561
1246061,2,3,1282,Adelaide,SA,2021,Townhouse,1,2147
2050102,2,3,2266,Sydney,NSW,2004,Townhouse,1,6217
1761940,4,2,2717,Perth,WA,1982,Apartment,1,5085
1317246,4,2,1634,Adelaide,SA,2004,Apartment,1,3736
1462424,3,2,1919,Adelaide,SA,2007,House,1,4595
1448803,1,2,2008,Brisbane,QLD,1991,House,0,4105
1435693,3,2,1529,Brisbane,QLD,2005,House,1,3816
2010560,2,2,2388,Sydney,NSW,2023,Townhouse,0,4480
1423232,2,2,1927,Adelaide,SA,1987,House,2,2991
1752628,3,1,2251,Melbourne,VIC,1984,Apartment,1,6617
1629914,3,1,1467,Sydney,NSW,1990,House,1,2905
1745700,3,1,1737,Melbourne,VIC,2021,House,1,4465
1913643,3,3,2433,Brisbane,QLD,2014,House,0,5502
1996862,5,4,1776,Melbourne,VIC,2006,House,2,4446
2198720,5,2,3036,Brisbane,QLD,2020,Townhouse,1,5059
1759682,3,2,1760,Melbourne,VIC,2023,Apartment,2,4010
1874802,3,1,2134,Sydney,NSW,2017,Apartment,1,4458
2109392,3,2,2559,Sydney,NSW,1998,Apartment,2,5574
1413612,3,1,1148,Melbourne,VIC,2011,House,1,3388
1546524,4,2,943,Sydney,NSW,2007,House,0,1608
1620619,3,4,1084,Melbourne,VIC,2015,House,2,2854
2237862,4,1,2757,Sydney,NSW,1997,House,1,5502
1607957,5,3,1668,Perth,WA,1989,House,2,3230
2515871,3,1,3534,Melbourne,VIC,2011,House,1,6738
1414963,3,2,1661,Brisbane,QLD,1997,Townhouse,2,3361
1893458,2,1,2110,Sydney,NSW,1991,House,2,4296
2342842,3,2,2925,Sydney,NSW,1987,House,2,5575
2120889,3,1,3203,Brisbane,QLD,2012,House,1,8013
2197198,3,2,3236,Brisbane,QLD,2017,House,1,5087
2376324,4,2,2725,Sydney,NSW,1993,House,2,5445
2104333,2,2,2614,Sydney,NSW,1981,House,2,5020
1584222,3,2,2355,Adelaide,SA,1988,Townhouse,0,6188
2228857,3,4,2467,Melbourne,VIC,2023,House,1,4242
1574478,3,2,1669,Sydney,NSW,1984,Apartment,0,4859
1653055,3,1,1509,Sydney,NSW,2013,Apartment,2,2649
1652934,4,2,1997,Brisbane,QLD,1998,House,0,4105
1559249,3,3,1897,Brisbane,QLD,1986,Townhouse,1,3415
1766872,3,2,1728,Melbourne,VIC,2018,House,1,3335
2151066,2,2,2417,Sydney,NSW,2021,House,2,6386
2105643,3,1,2573,Melbourne,VIC,1996,House,2,5698
1850799,4,2,2053,Melbourne,VIC,2005,Apartment,1,3580
2227634,3,2,2886,Melbourne,VIC,2006,House,1,4531
1882451,4,4,1314,Sydney,NSW,2022,House,2,2425
2027703,3,3,1883,Sydney,NSW,2007,House,2,5497
1268418,2,1,1569,Brisbane,QLD,1999,Apartment,1,4345
995688,1,2,880,Brisbane,QLD,1985,House,2,1901
1533302,3,2,1950,Perth,WA,1987,House,1,4335
1880954,3,2,1926,Melbourne,VIC,2011,House,2,5489
2009622,4,3,2908,Adelaide,SA,1998,House,1,6941
1648612,3,2,2378,Adelaide,SA,2011,Apartment,1,6710
1622900,3,2,1385,Sydney,NSW,1998,House,2,3100
2226896,3,2,3112,Melbourne,VIC,2003,Apartment,0,5602
1934304,3,3,2732,Brisbane,QLD,2003,Apartment,1,7074
1684392,3,2,2349,Brisbane,QLD,1996,House,1,5378
1330903,2,2,1864,Adelaide,SA,1997,House,0,4665
1211111,2,2,1424,Brisbane,QLD,1991,Townhouse,2,2472
1698745,2,2,1776,Melbourne,VIC,2020,House,1,4390
2133973,2,4,2653,Melbourne,VIC,2002,House,0,5501
2162106,1,2,3130,Melbourne,VIC,1997,Apartment,1,6255
1997182,3,2,2925,Perth,WA,1995,House,1,7335
1231614,3,2,1706,Adelaide,SA,1995,Apartment,0,4076
1804226,5,3,1328,Sydney,NSW,2015,Apartment,2,3285
1832636,2,2,2084,Melbourne,VIC,2002,House,1,6145
1388920,3,1,938,Melbourne,VIC,2001,House,2,2395
1896382,3,2,2193,Melbourne,VIC,2018,Townhouse,0,5399
1456314,1,2,1911,Perth,WA,2012,House,1,4626
1737982,4,3,1720,Melbourne,VIC,2003,House,0,3609
1226919,1,3,1043,Melbourne,VIC,1999,Apartment,0,2877
2160948,5,2,2308,Melbourne,VIC,2012,House,2,4781
1599511,4,1,1680,Melbourne,VIC,2010,Townhouse,0,4285
1571594,3,4,1298,Melbourne,VIC,2019,House,0,2517
1356513,3,2,800,Sydney,NSW,1987,House,2,1377
1901642,3,2,1983,Sydney,NSW,1989,House,1,3361
1936825,3,2,3063,Brisbane,QLD,1980,Townhouse,0,7510
2088293,3,2,2996,Brisbane,QLD,2000,Townhouse,2,5969
1407170,1,2,1725,Brisbane,QLD,2004,House,0,3300
1466357,2,3,1638,Brisbane,QLD,2011,House,2,3913
1603035,3,3,2281,Adelaide,SA,1989,House,0,3509
1278596,3,2,1400,Perth,WA,1988,House,1,2618
2012892,4,2,2181,Melbourne,VIC,1999,House,1,4385
1898707,2,1,2459,Sydney,NSW,1999,Apartment,1,6302
2175036,4,1,2736,Melbourne,VIC,2019,Townhouse,1,6341
1628247,3,2,1939,Melbourne,VIC,1986,Apartment,1,5400
1532484,3,2,1877,Perth,WA,1990,House,2,3758
1437081,3,4,1473,Brisbane,QLD,2000,Apartment,2,2864
1637992,3,3,1503,Melbourne,VIC,2017,Townhouse,1,2330
1551982,2,2,1864,Brisbane,QLD,1998,House,1,5457
1886896,3,2,2220,Melbourne,VIC,1994,Townhouse,1,5000
1772092,4,1,2548,Adelaide,SA,1985,House,2,5742
1422319,3,4,1518,Perth,WA,1989,House,1,4379
2041939,3,2,2895,Brisbane,QLD,1995,House,1,5602
1738224,4,1,1837,Melbourne,VIC,1990,House,1,3671
1966609,4,2,1987,Melbourne,VIC,2014,House,2,4937
1658642,3,3,1551,Sydney,NSW,1987,Townhouse,1,4155
1378964,3,3,800,Sydney,NSW,2007,Apartment,1,2039
2005498,4,1,2530,Sydney,NSW,1982,Apartment,1,6789
1742744,3,3,2442,Adelaide,SA,1981,House,2,5769
1881716,3,2,1831,Sydney,NSW,1993,House,2,5116
1966302,3,1,2040,Sydney,NSW,2008,House,2,4743
2066317,4,3,2309,Melbourne,VIC,1982,House,2,4258
1123668,1,3,1062,Melbourne,VIC,1980,Apartment,1,2457
1496296,5,2,1682,Adelaide,SA,1994,House,1,4323
2061232,2,2,2476,Sydney,NSW,1999,House,2,6142
1235011,4,3,1247,Adelaide,SA,2001,Apartment,1,2325
2081654,3,3,2176,Sydney,NSW,2013,House,1,3398
1294491,3,3,1186,Adelaide,SA,2012,House,2,2228
1942507,4,2,2279,Melbourne,VIC,1988,Townhouse,2,6785
1655610,3,4,1978,Brisbane,QLD,1982,Townhouse,2,3515
1440763,3,4,1030,Melbourne,VIC,1981,House,2,2264
1779010,1,1,2698,Brisbane,QLD,1983,House,1,6632
1366060,1,3,1559,Brisbane,QLD,1995,House,2,4395
1733513,3,2,1513,Sydney,NSW,2012,House,0,3997
1954713,3,2,2120,Sydney,NSW,1988,House,2,6071
1825353,2,2,2689,Adelaide,SA,2019,House,1,6471
1374227,2,1,1390,Melbourne,VIC,2017,Apartment,1,3890
1559737,3,2,2037,Adelaide,SA,1997,House,2,3861
1733473,3,3,2257,Brisbane,QLD,1995,Townhouse,1,4843
2052160,4,2,2415,Melbourne,VIC,1987,House,1,6681
1795867,2,2,2105,Sydney,NSW,2002,Apartment,0,4187
1349734,2,4,1779,Adelaide,SA,2015,Apartment,0,4995
1616439,5,2,1503,Melbourne,VIC,1982,Townhouse,1,3074
1849866,3,2,2051,Sydney,NSW,1994,Townhouse,1,4195
1395512,4,2,1356,Brisbane,QLD,2017,Apartment,1,2663
1358234,4,2,800,Sydney,NSW,2012,Apartment,1,1856
1674710,4,2,2261,Perth,WA,1997,Apartment,2,3830
2131804,2,3,2542,Sydney,NSW,2002,House,0,3953
1485358,4,2,800,Sydney,NSW,2022,House,1,2276
1772381,4,3,1394,Sydney,NSW,1982,House,2,4033
2057594,3,2,2371,Sydney,NSW,2009,Apartment,1,3828
2347027,3,2,3234,Melbourne,VIC,1996,House,1,7518
1688253,3,2,2012,Brisbane,QLD,2011,House,2,4647
1457259,2,3,1563,Brisbane,QLD,1986,House,2,3218
1678959,3,2,1890,Brisbane,QLD,2018,House,2,4448
2103603,3,1,2824,Melbourne,VIC,1993,Townhouse,2,6178
1524725,3,1,1612,Melbourne,VIC,1994,House,0,3602
1312144,3,2,1520,Adelaide,SA,2023,Apartment,2,4003
1608265,3,2,1710,Melbourne,VIC,1991,Apartment,2,3914
1692786,3,2,1428,Sydney,NSW,1987,House,2,2835
1818039,5,1,2073,Melbourne,VIC,1995,Apartment,1,4918
2431358,2,3,2974,Sydney,NSW,2020,House,2,7321
2040546,3,2,2193,Sydney,NSW,2013,House,1,5470
1517323,2,2,1848,Brisbane,QLD,2003,House,2,4487
1421237,3,2,1824,Perth,WA,2008,Townhouse,0,4556
1500564,4,2,1062,Melbourne,VIC,1995,Townhouse,2,2087
2004750,5,3,2529,Brisbane,QLD,1984,Townhouse,1,5487
1720802,3,1,1953,Sydney,NSW,1984,Townhouse,0,4889
1918686,5,2,1891,Melbourne,VIC,2009,House,2,4978
2461921,2,3,3915,Brisbane,QLD,1984,House,1,8423
1936681,3,2,2179,Melbourne,VIC,2022,Townhouse,1,4463
1623627,2,2,1548,Sydney,NSW,1992,Apartment,1,3986
1659121,4,2,1744,Brisbane,QLD,2014,House,2,3197
1839325,3,3,2689,Perth,WA,2004,Apartment,1,4071
1709628,3,4,2067,Brisbane,QLD,1993,House,1,4563
1745337,4,3,1137,Sydney,NSW,2023,House,1,2001
2167555,2,2,2551,Sydney,NSW,2005,House,2,5275
1612917,1,4,1599,Melbourne,VIC,1997,House,1,3097
2327691,4,1,3123,Sydney,NSW,1999,Apartment,1,8328
1866615,3,1,2648,Perth,WA,2013,Townhouse,1,5288
1444854,2,3,1731,Brisbane,QLD,1986,House,1,4261
2053887,3,1,2768,Melbourne,VIC,1989,Apartment,2,6951
1484188,3,1,2040,Perth,WA,1994,Apartment,2,4458
1861557,1,2,2511,Sydney,NSW,1996,Apartment,1,4072
1797275,3,2,2290,Brisbane,QLD,1990,House,1,5842
1554899,1,3,1492,Sydney,NSW,2013,Townhouse,1,2406
1787209,3,2,1613,Sydney,NSW,2006,House,2,2660
2212850,4,2,2617,Sydney,NSW,2000,House,0,4696
1507853,5,2,1799,Adelaide,SA,2010,Apartment,2,3455
1763144,3,4,1757,Melbourne,VIC,1983,House,1,4868
1698956,2,3,1426,Sydney,NSW,2020,House,1,3584
2053070,5,2,2254,Melbourne,VIC,1996,House,0,4690
2641608,3,4,3237,Sydney,NSW,1999,House,2,9608
1665144,2,3,1359,Sydney,NSW,2004,House,2,2535
1698439,5,1,2014,Brisbane,QLD,2019,House,0,4864
2210351,4,1,2847,Sydney,NSW,2002,Apartment,1,7889
1433340,4,1,1952,Adelaide,SA,1994,House,0,5276
2102171,4,3,2271,Melbourne,VIC,2012,House,2,3714
1555216,3,1,1362,Sydney,NSW,1998,Townhouse,1,3468
2015938,3,2,2256,Sydney,NSW,1994,House,1,4258
1461324,3,1,1887,Brisbane,QLD,2020,Apartment,0,3838
2190098,3,4,2591,Melbourne,VIC,1984,House,2,5787
2179081,3,2,2712,Melbourne,VIC,1995,House,1,7285
2409041,4,4,3553,Brisbane,QLD,2011,Apartment,0,6216
1960352,4,4,2347,Brisbane,QLD,2001,House,1,3903
1742825,3,1,2195,Brisbane,QLD,2022,Apartment,2,3798
1704329,4,2,2116,Perth,WA,2011,House,1,3867
1815013,4,1,1788,Sydney,NSW,1992,House,1,2841
2091984,3,4,2203,Sydney,NSW,2017,Apartment,1,6365
1590571,3,2,1822,Brisbane,QLD,2005,House,1,3606
1687123,3,1,2101,Melbourne,VIC,1996,Apartment,1,3709
2126733,3,1,2790,Melbourne,VIC,1984,House,2,6855
1294899,2,2,1396,Brisbane,QLD,2012,House,0,3742
2225684,3,4,2683,Melbourne,VIC,2006,Apartment,1,7058
2157491,3,2,2790,Sydney,NSW,1984,Townhouse,0,7193
1728543,3,3,1929,Brisbane,QLD,2016,House,1,3039
1006344,5,2,800,Perth,WA,1986,Apartment,1,2138
1664374,2,1,1635,Sydney,NSW,1997,House,2,3684
2217475,4,4,2778,Melbourne,VIC,2010,Apartment,0,6872
1785261,3,1,1986,Melbourne,VIC,1985,House,2,5829
1687444,2,4,1400,Sydney,NSW,1981,House,1,3803
1847036,5,2,1697,Sydney,NSW,1992,House,1,4646
2129394,3,1,2504,Sydney,NSW,2021,Townhouse,0,4438
1774208,3,2,2328,Brisbane,QLD,1990,House,1,5155
1970519,4,4,1856,Melbourne,VIC,2005,House,1,5428
1458982,3,4,1779,Adelaide,SA,2000,Apartment,1,4225
1705040,3,1,1764,Sydney,NSW,1981,House,1,2919
1164115,1,1,1446,Adelaide,SA,2019,House,1,3757
2243565,4,2,2969,Melbourne,VIC,1999,Apartment,1,4645
1823477,3,2,1806,Sydney,NSW,1996,House,1,4721
2340655,3,3,2730,Sydney,NSW,1995,House,2,7698
1933843,3,1,2912,Brisbane,QLD,2021,Apartment,1,6227
1924728,3,4,2598,Perth,WA,1984,House,1,5510
1548236,4,2,1741,Brisbane,QLD,1993,House,1,3406
1825863,3,3,2242,Brisbane,QLD,2003,House,2,6312
1807699,3,2,1985,Sydney,NSW,1983,House,0,4609
1715048,3,2,1457,Sydney,NSW,2003,House,2,3453
2101967,4,4,2194,Sydney,NSW,1988,House,1,5470
1570353,3,2,1292,Sydney,NSW,1982,House,1,2520
1906729,4,3,2712,Brisbane,QLD,1988,Apartment,1,5829
1544281,4,4,1721,Perth,WA,1997,Apartment,2,4496
2005767,3,2,2120,Sydney,NSW,2015,Apartment,2,6315
1636891,3,2,2169,Brisbane,QLD,1998,Apartment,2,3366
1774364,3,1,1844,Sydney,NSW,2003,House,0,2884
2085886,4,1,2352,Sydney,NSW,1983,House,2,5038
1714555,3,2,1715,Sydney,NSW,1988,Townhouse,1,4269
2117219,3,1,2522,Sydney,NSW,2012,Townhouse,2,5246
1492147,4,2,1192,Sydney,NSW,1980,Apartment,1,3576
1950024,3,2,2075,Melbourne,VIC,2014,House,2,3722
2244224,3,2,3163,Melbourne,VIC,1989,Apartment,2,4782
1522619,3,2,1399,Melbourne,VIC,1991,House,1,2498
1502298,2,1,1593,Melbourne,VIC,1997,Townhouse,1,4509
1898032,4,1,2308,Melbourne,VIC,1993,House,0,3965
1498086,2,2,2107,Adelaide,SA,1989,House,1,4675
1656008,3,2,2210,Perth,WA,1989,House,1,4705
1720829,4,2,2293,Adelaide,SA,1997,House,2,5730
1966974,3,2,2380,Melbourne,VIC,2003,House,1,3766
2029931,5,3,2665,Brisbane,QLD,1980,House,1,6632
2211816,5,2,2245,Sydney,NSW,2009,House,1,4563
1502738,3,2,1855,Brisbane,QLD,1994,House,1,5359
1966420,1,4,2403,Sydney,NSW,1987,Townhouse,1,6665
2575143,4,3,3139,Sydney,NSW,2014,House,0,6591
1853130,3,2,1920,Sydney,NSW,1997,House,1,5740
1557564,2,2,1415,Melbourne,VIC,2020,House,0,2233
2343439,4,1,2664,Sydney,NSW,1995,House,2,7148
1253033,1,2,1927,Adelaide,SA,2000,Townhouse,0,4146
1616177,4,4,800,Sydney,NSW,1994,House,2,1719
1750641,2,2,2508,Perth,WA,1984,House,2,4402
1659704,2,4,1678,Melbourne,VIC,1986,House,1,3814
1551334,2,2,1945,Brisbane,QLD,1986,House,1,3165
1969837,5,4,2199,Brisbane,QLD,2006,House,1,5332
1969138,3,2,2114,Melbourne,VIC,2004,House,2,3937
2104922,4,1,2425,Melbourne,VIC,2001,House,1,6275
1425192,3,2,1738,Brisbane,QLD,1992,Apartment,2,4192
1833117,3,2,2307,Melbourne,VIC,1996,Apartment,0,6045
1696461,3,1,1844,Melbourne,VIC,2020,House,0,4840
2034523,3,3,2443,Melbourne,VIC,2023,Apartment,1,4385
2029705,3,2,2369,Sydney,NSW,1992,House,0,3556
1648779,3,3,1438,Melbourne,VIC,2005,House,1,2947
2083350,3,2,2651,Sydney,NSW,1988,House,0,7632
1543749,5,1,1678,Perth,WA,1984,House,2,3972
2001198,2,4,2484,Brisbane,QLD,2018,House,2,6438
2100668,5,2,2220,Sydney,NSW,2012,Apartment,1,6260
2216769,1,2,3102,Melbourne,VIC,1983,House,1,8871
1839296,3,2,1865,Melbourne,VIC,2007,House,1,4279
1726143,3,2,1790,Melbourne,VIC,2005,Townhouse,2,4138
1656666,3,4,1988,Brisbane,QLD,1983,House,1,5520
1511830,3,2,1818,Brisbane,QLD,1995,House,0,4929
1940531,3,2,2479,Brisbane,QLD,2016,House,1,6319
1042137,3,3,1030,Adelaide,SA,2001,Apartment,1,2479
1667185,4,1,1367,Melbourne,VIC,2015,House,2,3318
1483883,3,2,1359,Brisbane,QLD,2017,House,2,2778
1978229,4,4,2570,Brisbane,QLD,2014,Apartment,0,7097
2096017,3,2,3026,Brisbane,QLD,2004,House,2,7343
1566955,3,3,1937,Perth,WA,1987,House,2,3555
1531909,3,2,1898,Brisbane,QLD,1996,Townhouse,0,3531
2033208,3,3,2042,Sydney,NSW,1997,House,2,5702
1866609,3,4,2697,Adelaide,SA,1991,Townhouse,1,6577
1332657,3,2,1443,Brisbane,QLD,2012,Apartment,1,3028
1933318,2,1,2143,Sydney,NSW,2002,House,1,3815
1822817,3,2,2585,Brisbane,QLD,1991,Townhouse,2,6243
1812912,2,3,2300,Melbourne,VIC,1990,Apartment,1,4087
1557026,3,2,2113,Perth,WA,1992,Townhouse,2,4661
1730361,3,1,2600,Adelaide,SA,2014,House,1,6543
1540301,5,2,800,Sydney,NSW,2006,House,1,1878
1949051,4,4,2406,Perth,WA,2004,House,2,6938
1519276,2,2,1607,Brisbane,QLD,2019,House,2,2507
1123528,4,2,901,Brisbane,QLD,1982,House,1,1730
1849624,4,1,2306,Melbourne,VIC,2004,Apartment,1,3657
2199514,3,2,2824,Sydney,NSW,1989,Townhouse,0,5060
1746575,3,1,1917,Melbourne,VIC,1996,House,1,3232
2138309,5,1,2571,Sydney,NSW,1982,Apartment,2,6683
2365032,3,4,2967,Melbourne,VIC,2001,House,1,6095
2124050,5,4,2788,Perth,WA,2017,Apartment,1,8053
1792839,2,1,2983,Adelaide,SA,1993,Apartment,1,4580
2050425,2,1,2445,Sydney,NSW,2006,House,1,6062
1987461,3,2,2045,Sydney,NSW,2021,House,0,6045
1030758,3,2,1038,Perth,WA,1999,Apartment,1,1832
1847475,4,2,1852,Melbourne,VIC,1997,House,2,4007
1338884,5,2,1494,Adelaide,SA,1992,House,2,3814
2190858,3,2,3302,Brisbane,QLD,2021,Townhouse,1,8090
1335558,1,3,1894,Brisbane,QLD,1985,Townhouse,0,4450
1907507,4,3,2073,Sydney,NSW,1989,Apartment,1,4127
2055444,3,2,2330,Sydney,NSW,2016,Apartment,2,6042
1797499,2,2,2026,Melbourne,VIC,2008,House,1,5024
2410710,3,4,3017,Sydney,NSW,1985,House,1,5262
1693640,4,4,1626,Brisbane,QLD,2018,Townhouse,2,4791
1780513,4,1,2116,Melbourne,VIC,1990,Apartment,1,4939
1547722,3,2,1554,Melbourne,VIC,2004,Apartment,1,3557
1311960,3,2,1207,Perth,WA,2023,House,1,3348
1652245,5,1,1632,Melbourne,VIC,2023,Townhouse,0,4018
1754574,3,2,1977,Melbourne,VIC,2009,House,0,3187
1537634,3,2,1742,Perth,WA,1999,House,2,3937
1762500,3,2,1584,Melbourne,VIC,2016,House,1,4232
1496929,4,2,1156,Sydney,NSW,1995,Apartment,1,2948
1805074,3,2,1950,Melbourne,VIC,2010,Apartment,1,5764
1527760,2,4,1097,Melbourne,VIC,2008,House,2,1686
2008956,3,2,2456,Melbourne,VIC,1985,House,2,4646
1905666,3,2,2049,Sydney,NSW,2008,Townhouse,0,4762
1394939,3,1,1125,Sydney,NSW,2011,Townhouse,1,2734
1582892,2,1,1814,Melbourne,VIC,1988,House,1,3468
1650090,3,2,1548,Sydney,NSW,2016,Apartment,1,4243
1576183,3,1,2191,Brisbane,QLD,2002,Townhouse,1,3827
1751968,1,1,2804,Brisbane,QLD,1995,House,0,4209
1053417,2,1,874,Brisbane,QLD,1997,House,2,2562
2054401,5,2,2069,Sydney,NSW,1998,Townhouse,1,4318
2097010,4,3,1903,Sydney,NSW,2023,House,1,5590
1706450,3,2,2402,Brisbane,QLD,1981,House,1,4605
1683259,4,2,2127,Brisbane,QLD,1989,Apartment,1,3394
1237358,3,1,1548,Perth,WA,1991,Apartment,1,4117
1716070,5,2,1808,Melbourne,VIC,1997,Apartment,0,4980
1549436,3,2,1522,Melbourne,VIC,1998,Apartment,1,3407
1883882,3,2,2645,Brisbane,QLD,2017,Apartment,2,4261
1689092,2,4,2012,Adelaide,SA,2016,House,2,4994
2103283,3,4,3140,Adelaide,SA,2006,House,1,5569
1553404,5,1,1963,Adelaide,SA,1993,House,1,5447
1418656,3,3,1574,Perth,WA,2013,Apartment,1,3009
1040551,3,1,1091,Brisbane,QLD,1981,Townhouse,1,3025
1539722,2,4,918,Sydney,NSW,2023,House,1,1965
1320161,4,2,1049,Brisbane,QLD,2012,House,2,2513
1930207,3,2,2160,Sydney,NSW,1998,Townhouse,1,5798
2045002,3,1,2305,Sydney,NSW,2006,House,2,3597
1347537,5,1,1051,Brisbane,QLD,2009,House,1,2871
1703686,1,3,2537,Brisbane,QLD,1986,Townhouse,2,4333
1627290,3,4,1710,Brisbane,QLD,2006,House,1,3484
2055001,5,2,2088,Melbourne,VIC,2000,House,2,4612
2151224,3,3,2967,Melbourne,VIC,1986,Townhouse,0,8436
1770461,3,3,2538,Adelaide,SA,2004,Townhouse,2,3892
1591156,3,2,1838,Brisbane,QLD,2017,House,1,4300
1518504,4,1,1465,Melbourne,VIC,1997,Townhouse,1,3610
1103565,2,1,800,Melbourne,VIC,2012,Apartment,0,1579
1447392,5,2,1568,Adelaide,SA,2012,House,0,3036
1806069,4,2,1873,Melbourne,VIC,2011,Townhouse,1,4188
1523303,2,1,1407,Sydney,NSW,2004,House,1,2506
1777746,4,1,1921,Melbourne,VIC,1993,House,1,4230
1894844,3,1,2046,Melbourne,VIC,2017,House,1,5417
1953175,3,4,1865,Sydney,NSW,2017,Apartment,1,5162
1638408,4,1,1609,Melbourne,VIC,1983,House,2,3345
2069441,5,2,2101,Melbourne,VIC,2023,Townhouse,2,5097
1876121,2,2,2265,Sydney,NSW,1997,Apartment,1,3397
1617718,3,2,1345,Sydney,NSW,1989,House,1,3129
1834115,3,1,2846,Adelaide,SA,2014,Apartment,2,8433
1656382,3,2,1940,Brisbane,QLD,2014,House,2,3820
1771560,3,1,2011,Melbourne,VIC,2019,House,0,4811
2023025,2,2,2424,Melbourne,VIC,2002,House,2,6410
1775571,3,1,2139,Melbourne,VIC,2004,House,1,5164
1899279,3,2,2571,Brisbane,QLD,1980,House,2,5472
1731313,2,2,2172,Melbourne,VIC,1997,Apartment,1,3755
1387367,4,2,1632,Adelaide,SA,1994,House,1,3584
